Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,-0.00,-22744701.26,-0.00,-23705929.36,21 B,3 B,25 B,23 B,(20 B)
12M 2020,-0.00,-919.62,-0.00,-919.62,23 B,1 B,24 B,23 B,(22 B)
12M 2021,0.00,5.15,0.00,5.15,21 B,3 B,24 B,20 B,(4 B)
12M 2022,0.00,13.39,0.00,13.39,19 B,1 B,21 B,5 B,15 B
12M 2023,2.92,35.95,2.92,35.95,19 B,0 B,19 B,(20 B),79 B
12M 2024,3.49,40.45,3.49,40.45,19 B,2 B,21 B,(14 B),88 B
