Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,2650736.76,0.00,2650736.76,35 B,,35 B,31 B,25 B
12M 2019,0.87,114.31,0.87,114.31,,,,(37 B),113 B
12M 2020,1.77,93.63,1.77,93.63,,,,(62 B),78 B
12M 2021,1.49,93.21,1.49,93.21,,,,(36 B),48 B
12M 2022,0.96,91.90,0.96,91.90,,,,(16 B),26 B
12M 2023,0.59,87.42,0.59,87.42,,,,(7 B),23 B
12M 2024,0.63,79.30,0.63,79.30,,,,(10 B),24 B
