Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,143 B,(129 B),14 B,783776.78
12M 2019,167 B,(58 B),109 B,377239.22
12M 2020,145 B,(48 B),96 B,334581.54
12M 2021,37 B,(11 B),26 B,3.83
12M 2022,52 B,(44 B),8 B,1.16
12M 2023,93 B,(324 B),(232 B),-34.12
12M 2024,147 B,(202 B),(55 B),-8.09
