Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(16 B),(0 B),(16 B),-54811.48
12M 2017,(18 B),(22 B),(40 B),-50.54
12M 2018,(31 B),(2 B),(34 B),-33.53
12M 2019,(13 B),(3 B),(16 B),-16.05
12M 2020,10 B,(6 B),5 B,4.58
12M 2021,(2 B),,(2 B),-1.68
12M 2022,(2 B),,(2 B),-2.04
12M 2023,(1 B),(1 B),(2 B),-1.74
12M 2024,(5 B),(0 B),(6 B),-5.66
