Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,0 B,(0 B),0 B,43.16
12M 2021,3 B,(1 B),1 B,1.28
12M 2022,3 B,(8 B),(5 B),-4.76
12M 2023,0 B,(9 B),(9 B),-8.36
12M 2024,1 B,(2 B),(1 B),-1.34
