Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,124.73,0.00,124.73,,,,(1 B),1 B
12M 2021,3.67,49.56,4.20,43.34,,,,(36 B),41 B
12M 2022,2.73,53.11,3.36,43.11,,,,(27 B),35 B
12M 2023,1.74,53.47,2.10,44.30,,,,(16 B),25 B
12M 2024,1.56,56.87,1.89,47.05,2 B,2 B,4 B,(8 B),29 B
