Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,6.4,6.4,0.0,1.19,0.0,0.0,-1.15,0.0,0.19
12M 2021,21.38,21.38,0.0,1.05,0.0,0.0,-0.7,0.0,0.05
12M 2022,34.44,34.44,0.0,1.03,0.0,0.0,-0.49,0.0,0.03
12M 2023,18.83,18.83,0.0,1.04,0.0,0.0,-0.29,0.0,0.03
12M 2024,6.56,6.56,0.06,1.14,0.0,0.0,-0.13,0.05,0.13
