Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,2 B,(0 B),1 B,1325.02
12M 2019,(19 B),(2 B),(20 B),-17.28
12M 2020,18 B,(2 B),16 B,11.23
12M 2021,(38 B),(1 B),(38 B),-26.75
12M 2022,(4 B),(20 B),(24 B),-16.89
12M 2023,(18 B),(3 B),(21 B),-14.55
12M 2024,(27 B),(7 B),(34 B),-23.67
