Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.6,0.37,0.0,2.19,0.0,0.0,-0.16,0.0,1.19
12M 2021,1.97,0.52,0.35,1.82,0.0,0.0,0.33,0.19,0.82
12M 2022,4.37,2.01,0.12,1.29,0.0,0.0,-0.01,0.1,0.29
12M 2023,4.74,1.68,0.14,1.23,0.0,0.0,0.1,0.11,0.23
12M 2024,5.56,1.02,0.11,1.17,0.0,0.0,0.1,0.1,0.17
