Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,56 B,(96 B),(40 B),-5690872.60
12M 2019,(210 B),(97 B),(307 B),-124.12
12M 2020,66 B,(96 B),(30 B),-12.19
12M 2021,16 B,1 B,17 B,6.87
12M 2022,3 B,0 B,4 B,1.50
12M 2023,16 B,(12 B),3 B,1.32
12M 2024,24 B,(6 B),18 B,7.33
