Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,224 B,(1 B),223 B,2991929.29
12M 2018,(70 B),(2 B),(73 B),0.00
12M 2019,(243 B),(0 B),(243 B),-24.47
12M 2020,(8 B),(0 B),(8 B),-0.84
12M 2021,(11 B),(2 B),(13 B),-1.28
12M 2022,(38 B),(0 B),(38 B),-3.81
12M 2023,(57 B),(0 B),(57 B),-5.72
12M 2024,(27 B),(0 B),(27 B),-0.02
