Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,325087.91,0.00,325087.91,,,,(20 B),55 B
12M 2019,4.42,146.98,4.42,146.98,,,,(43 B),221 B
12M 2020,10.56,151.46,10.56,151.46,,,,(233 B),220 B
12M 2021,6.29,313.78,6.29,313.78,80 B,,80 B,(55 B),267 B
12M 2022,3.57,302.53,3.57,302.53,160 B,,160 B,43 B,252 B
12M 2023,2.79,287.00,2.79,287.00,239 B,,239 B,147 B,198 B
12M 2024,1.25,320.20,1.25,320.20,248 B,371 B,620 B,593 B,407 B
