Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,1.8,1.39,0.0,2.04,0.0,0.0,-0.3,0.0,1.04
12M 2019,3.47,3.35,0.0,1.38,0.0,0.0,-0.18,0.0,0.38
12M 2020,1.75,1.69,0.0,2.21,0.0,0.0,-0.96,0.0,1.21
12M 2021,1.96,1.27,0.16,1.56,0.0,0.0,-0.11,0.1,0.56
12M 2022,2.01,1.6,0.33,1.52,0.0,0.0,0.09,0.22,0.52
12M 2023,1.33,1.11,0.52,2.31,0.0,0.0,0.32,0.23,1.31
12M 2024,2.0,1.35,1.21,3.24,0.0,0.0,1.16,0.37,2.24
