Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,62.19,0.00,62.19,4 B,19 B,23 B,19 B,(0 B)
12M 2019,1.19,62.95,1.19,62.95,4 B,17 B,22 B,19 B,(2 B)
12M 2020,1.75,48.65,1.75,48.65,4 B,24 B,28 B,26 B,(6 B)
12M 2021,9.42,54.14,9.42,54.14,4 B,22 B,26 B,15 B,5 B
12M 2022,9.00,48.69,9.00,48.69,4 B,21 B,25 B,21 B,(0 B)
12M 2023,13.41,38.78,13.41,38.78,12 B,15 B,28 B,25 B,(9 B)
12M 2024,1.63,59.43,1.63,59.43,17 B,6 B,23 B,(19 B),35 B
