Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,(4 B),(1 B),(4 B),-11.53
12M 2019,(2 B),(17 B),(19 B),-31.89
12M 2020,(1 B),(7 B),(7 B),-12.34
12M 2021,(4 B),(0 B),(4 B),-5.36
12M 2022,(4 B),(5 B),(9 B),-11.94
12M 2023,(4 B),(0 B),(4 B),-5.78
12M 2024,(13 B),(0 B),(13 B),-9.90
