Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,(3 B),(1 B),(3 B),-25711.82
12M 2022,34 B,(2 B),32 B,249040.27
12M 2023,52 B,(1 B),51 B,389915.49
12M 2024,52 B,(1 B),52 B,9.94
