Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,5.11,3.76,0.0,1.16,0.0,0.0,-0.06,0.0,0.16
12M 2022,4.81,3.84,0.0,1.13,0.0,0.0,-0.01,0.0,0.13
12M 2023,24.52,23.34,0.0,1.02,0.0,0.0,-0.44,0.0,0.02
12M 2024,11.33,10.91,0.0,1.04,0.0,0.0,-0.15,0.0,0.04
