Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,(0 B),,(1 B),-361778.92
12M 2022,1 B,(3 B),(1 B),-207846.40
12M 2023,(1 B),(23 B),(24 B),-13.90
12M 2024,(4 B),(8 B),(12 B),-6.95
