Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,-4.85,-4.85,0.93
12M 2020,17.55,1590.03,197.0,1410.58,20.8,20.15,0.23,0.29,45.32,39.85,0.19,0.16,0.79,0.79,1.57
12M 2021,43.18,1172.03,197.3,1017.91,8.45,9.1,0.31,0.33,48.42,50.39,0.13,0.12,0.22,0.22,2.67
12M 2022,177.14,5145.86,644.03,4678.97,2.06,1.84,0.07,0.07,23.97,27.87,0.05,0.05,0.09,0.09,2.28
12M 2023,174.44,7516.79,367.66,7323.57,2.09,2.76,0.05,0.05,28.39,32.86,0.04,0.04,-0.24,-0.24,0.6
