Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,6.95,0.00,6.95,18 B,36 B,54 B,48 B,(23 B)
12M 2020,1.11,47.01,1.11,47.01,32 B,43 B,75 B,52 B,117 B
12M 2021,1.05,47.73,1.05,47.73,35 B,71 B,106 B,38 B,358 B
12M 2022,1.04,47.91,1.04,47.91,27 B,62 B,89 B,83 B,324 B
12M 2023,0.18,48.80,0.18,48.80,46 B,52 B,98 B,93 B,(96 B)
