Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.93,0.16,1.54,11.48,0.0,0.0,1.36,0.13,10.46
12M 2020,1.57,0.65,0.22,1.74,0.0,0.0,0.15,0.13,0.74
12M 2021,2.67,1.91,0.31,1.84,0.0,0.0,0.11,0.17,0.84
12M 2022,2.28,1.65,0.26,1.92,0.0,0.0,0.24,0.14,0.92
12M 2023,0.6,0.05,0.28,1.85,0.0,0.0,0.26,0.15,0.85
