Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,(45 B),(12 B),(57 B),-477993.42
12M 2018,(6 B),(20 B),(27 B),-15.00
12M 2019,22 B,(8 B),14 B,7.19
12M 2020,(16 B),(10 B),(26 B),-13.70
12M 2021,(2 B),(2 B),(3 B),-1.89
12M 2022,1 B,(1 B),(0 B),-0.05
12M 2023,4 B,(0 B),4 B,0.00
12M 2024,17 B,(1 B),16 B,8.68
