Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(24 B),(0 B),(24 B),-86.80
12M 2017,(19 B),(0 B),(19 B),-70.69
12M 2018,(15 B),(0 B),(15 B),-55.92
12M 2019,(8 B),(0 B),(8 B),-29.28
12M 2020,(10 B),(0 B),(10 B),-38.23
12M 2021,(9 B),,(9 B),-32.06
12M 2022,(7 B),(0 B),(7 B),-24.36
12M 2023,(4 B),,(4 B),-15.12
12M 2024,(4 B),,(4 B),-14.61
