Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2016,,,,,,,,,,,,,,,0.0
12M 2017,41.62,50.98,65.46,27.14,,,7.16,21.64,1.66,7.63,0.14,0.15,,,0.0
12M 2018,4.67,,,4.67,,,,,14.61,44.96,0.14,0.15,,,0.0
12M 2019,0.05,,,0.05,,,,,129.79,136.72,0.18,0.18,,,0.0
12M 2020,,,,,,,,,5.26,5.35,0.14,0.21,,,0.0
12M 2021,,,,,,,,,,,,,,,0.0
12M 2022,,,,,,,,,,,,,,,0.0
12M 2023,,,,,,,,,,,,,,,0.0
12M 2024,,,,,,,,,,,,,,,0.0
