Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,3.06,,2.32
12M 2021,65.65,32.49,62.2,35.94,5.56,,11.23,,17.71,,1.64,,3.6,,2.02
12M 2022,79.59,45.61,77.66,47.54,4.59,,8.0,,18.86,,1.65,,3.24,,2.06
12M 2023,73.2,65.92,74.9,64.22,4.99,10.8,5.54,8.83,22.19,46.4,1.55,2.73,2.31,2.31,2.75
12M 2024,46.04,56.84,49.66,53.22,7.93,6.73,6.42,4.98,28.46,29.78,1.73,1.71,2.62,2.62,3.48
