Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,802.57,0.00,802.57,124 B,2 B,126 B,(659 B),948 B
12M 2021,0.00,755.22,0.00,755.22,150 B,,150 B,(482 B),865 B
12M 2022,0.00,927.58,0.00,927.58,83 B,,83 B,(348 B),"1,082 B"
12M 2023,2.26,619.77,2.26,619.77,179 B,19 B,198 B,(804 B),"1,820 B"
12M 2024,2.45,688.34,2.45,688.34,48 B,10 B,59 B,"(1,363 B)","2,048 B"
