Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,948 B,(262 B),686 B,7295.80
12M 2021,"1,771 B",(458 B),"1,313 B",131.29
12M 2022,"1,431 B",(217 B),"1,215 B",111.40
12M 2023,"1,045 B",(623 B),422 B,38.70
12M 2024,"1,478 B",(851 B),627 B,57.53
