Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,1.26,,7.61
12M 2021,107.56,244.17,,351.73,3.39,,1.49,,4.23,,0.74,,1.16,,2.95
12M 2022,63.63,174.14,,237.77,5.74,,2.1,,6.64,,1.08,,1.68,,7.1
12M 2023,59.51,166.89,,59.51,6.13,,2.19,,6.59,,1.19,,1.6,,28.48
12M 2024,68.9,261.2,,330.1,5.3,6.05,1.4,1.09,2.03,1.27,0.66,0.51,1.08,1.08,5.69
