Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,2.35,,72.57
12M 2022,,26.52,92.47,-65.95,,,13.77,,1.29,,0.7,,3.77,,1.36
12M 2023,0.19,26.88,33.44,-6.37,1961.18,,13.58,,2.05,,1.22,,2.73,,3.93
12M 2024,0.67,66.84,19.31,48.2,548.71,,5.46,,1.34,,0.81,,2.58,,5.11
