Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,72.57,72.57,0.0,1.08,0.0,0.0,-0.8,0.0,0.08
12M 2022,1.36,1.31,2.26,5.11,0.0,0.0,0.69,0.44,4.11
12M 2023,3.93,3.71,0.18,1.28,0.0,0.0,-0.2,0.14,0.28
12M 2024,5.11,4.47,0.17,1.25,0.0,0.0,-0.14,0.14,0.25
