Period,Share Outstanding,EPS (Annual),PE Ratio (Annual),Price to Sales (Annual),EBITDA (Annual),Return on Assets (Annual),Return on Equity (Annual),Return on Capital Employed (Annual),Interest Coverage (Annual)
12M 2021,0.00 B,731983.57,0.00,0.00,,28.60%,30.83%,65.47%,55.79
12M 2022,0.00 B,868262.63,0.00,0.00,,5.34%,27.27%,20.35%,3.40
12M 2023,0.00 B,2605.55,0.00,0.00,15.44 B,1.62%,2.06%,34.50%,11.19
12M 2024,1.63 B,5.61,0.00,0.00,,12.01%,14.97%,16.75%,8.16
