Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.69,1.69,0.23,2.09,0.0,0.0,-0.06,0.11,1.09
12M 2020,2.32,2.32,0.0,2.16,0.0,0.0,-0.22,0.0,1.16
12M 2021,5.28,5.28,0.0,2.3,0.0,0.0,-0.03,0.0,1.3
12M 2022,6.89,6.89,0.01,1.19,0.0,0.0,-0.35,0.01,0.19
12M 2023,14.79,14.79,0.01,1.07,0.0,0.0,-0.31,0.01,0.07
12M 2024,16.85,16.85,0.01,1.06,0.0,0.0,-0.11,0.01,0.06
