Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,1232701.90,0.00,1232701.90,1 B,,1 B,1 B,2 B
12M 2020,0.00,2805305.02,0.00,2805305.02,0 B,,0 B,(2 B),6 B
12M 2021,0.00,3107722.27,0.00,3107722.27,,,,(0 B),10 B
12M 2022,0.00,7.73,0.00,7.73,0 B,0 B,0 B,(7 B),13 B
12M 2023,11.59,26.58,13.65,22.57,0 B,1 B,,(28 B),48 B
12M 2024,12.80,27.03,15.52,22.30,0 B,0 B,1 B,(10 B),48 B
