Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,538285.19,0.00,538285.19,54 B,624 B,677 B,16 B,(18 B)
12M 2019,1.61,31.10,1.61,31.10,293 B,320 B,613 B,(17 B),(278 B)
12M 2020,3.32,15.05,3.32,15.04,321 B,282 B,603 B,312 B,(420 B)
12M 2021,-35.21,-1.42,-34.97,-1.43,462 B,138 B,600 B,(15 B),(658 B)
12M 2022,-3.24,-15.43,-3.24,-15.44,490 B,105 B,594 B,581 B,(799 B)
12M 2023,-1.53,-32.58,-1.53,-32.58,543 B,48 B,591 B,579 B,(972 B)
12M 2024,-1.07,-46.57,-1.07,-46.57,587 B,,587 B,579 B,"(1,102 B)"
