Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,0.00,0.00,0.00,1 B,0 B,1 B,1 B,0 B
12M 2021,0.00,109180.65,0.00,109180.65,1 B,0 B,1 B,(17 B),16 B
12M 2022,0.00,9.58,0.00,9.58,,0 B,0 B,0 B,11 B
12M 2023,0.72,27.59,0.72,27.59,0 B,,0 B,(22 B),42 B
12M 2024,2.07,27.52,2.07,27.52,0 B,,0 B,(14 B),41 B
