Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2017,1.45,1.25,0.74,2.25,0.0,0.0,0.72,0.33,1.19
12M 2018,2.21,2.01,0.88,2.22,0.0,0.0,0.85,0.4,1.18
12M 2019,2.93,2.77,0.96,2.34,0.0,0.0,0.81,0.41,1.3
12M 2020,1.03,0.96,0.94,2.35,0.0,0.0,0.94,0.4,1.31
12M 2021,1.03,0.88,1.65,3.07,0.0,0.0,1.62,0.54,2.0
12M 2022,0.61,0.42,5.03,7.57,0.0,0.0,4.95,0.66,6.52
