Period,Total Pendapatan,Total Beban Pokok Penjualan,Laba Kotor,Total Beban Usaha,Beban Penjualan,Beban Umum Dan Administrasi,Others,Total Beban Usaha,Laba Usaha,Penghasilan/Beban Lain-Lain,Pendapatan Keuangan,Beban Keuangan,Total Penghasilan/Beban Lain-Lain,Laba Sebelum Pajak,Beban Pajak Penghasilan,Laba Bersih Tahun Berjalan,Pendapatan Komprehensif Lain,Jumlah Laba Komprehensif,Laba Bersih Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Bersih Yang Dapat Diatribusikan Kepada,Laba Komprehensif Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Komprehensif Yang Dapat Diatribusikan Kepada
12M 2017,159426675.0,-132485206.0,26941469.0,-11239524.0,-4653630.0,-6204394.0,-381500.0,-11239524.0,15701945.0,-4968680.0,1410352.0,-6379032.0,-4968680.0,10733265.0,-3588443.0,7144822.0,-1332984.0,5811838.0,7144822.0,6734568.0,410254.0,7144822.0,5811838.0,5417773.0,394065.0,5811838.0
12M 2018,267740050.0,-227462663.0,40277387.0,-13174864.0,-5393824.0,-5398984.0,-2382056.0,-13174864.0,27102523.0,-8756393.0,1879021.0,-10635414.0,-8756393.0,18346130.0,-5413631.0,12932499.0,992485.0,13924984.0,12932499.0,12331712.0,600787.0,12932499.0,13924984.0,13308137.0,616847.0,13924984.0
12M 2019,309155308.0,-262842219.0,46313089.0,-12308568.0,-6064280.0,-5963991.0,-280297.0,-12308568.0,34004521.0,-10332692.0,3191159.0,-13523851.0,-10332692.0,23671829.0,-7619540.0,16052289.0,-322068.0,15730221.0,16052289.0,15631050.0,421239.0,16052289.0,15730221.0,15316807.0,413414.0,15730221.0
12M 2020,198808539.0,-163649707.0,35158832.0,-27733930.0,-3736017.0,-5754831.0,-18243082.0,-27733930.0,7424902.0,-11454242.0,2580039.0,-14034281.0,-11454242.0,-4029340.0,574421.0,-3454919.0,-20272.0,-3475191.0,-3454919.0,-3502630.0,47711.0,-3454919.0,-3475191.0,-3519531.0,44340.0,-3475191.0
12M 2021,79562572.0,-70283189.0,9279383.0,-89990007.0,-1978139.0,-3169320.0,-84842548.0,-89990007.0,-80710624.0,-4713428.0,279544.0,-4992972.0,-4713428.0,-85424052.0,6807924.0,-78616128.0,58375.0,-78557753.0,-78616128.0,-78679103.0,62975.0,-78616128.0,-78557753.0,-78624685.0,66932.0,-78557753.0
12M 2022,63482303.0,-56013713.0,7468590.0,-52441765.0,-1614050.0,-4505014.0,-46322701.0,-52441765.0,-44973175.0,-1168750.0,42243.0,-1210993.0,-1168750.0,-46141925.0,-6471647.0,-52613572.0,115627.0,-52497945.0,-52613572.0,-49405489.0,-3208083.0,-52613572.0,-52497945.0,-49307289.0,-3190656.0,-52497945.0
