Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2018,,,,,,,,,,,,,,,0.0
12M 2019,,,,,,,,,223.76,247.84,0.08,0.07,,,0.0
12M 2020,,,,,,,,,18.66,9.53,0.07,0.07,,,0.0
12M 2021,,,,,,,,,13.12,13.88,0.08,0.08,,,0.0
12M 2022,,,,,,,,,13.87,14.8,0.07,0.07,,,0.0
12M 2023,,,,,,,,,14.53,15.72,0.06,0.06,,,0.0
12M 2024,,,,,,,,,27.64,30.46,0.09,0.08,,,0.0
