Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,4.16,4.16,0.14,1.31,0.0,0.0,0.13,0.1,0.31
12M 2021,1.45,1.45,0.09,1.63,0.0,0.0,0.04,0.06,0.63
12M 2022,2.71,2.71,0.02,1.25,0.0,0.0,-0.02,0.01,0.15
12M 2023,3.36,3.36,0.0,1.26,0.0,0.0,-0.16,0.0,0.26
12M 2024,4.08,4.08,0.01,1.21,0.0,0.0,-0.09,0.01,0.21
