Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,3.17,,1.16
12M 2021,63.48,1445.32,10.5,1498.3,5.75,,0.25,,12.15,,0.13,,0.71,,1.65
12M 2022,62.06,1956.24,38.57,1979.73,5.88,,0.19,,12.81,,0.09,,0.73,,1.45
12M 2023,30.31,1253.57,29.57,1254.31,12.04,11.92,0.29,0.27,24.15,26.39,0.11,0.1,0.42,0.42,3.32
12M 2024,39.93,954.89,12.89,981.93,9.14,6.84,0.38,0.37,44.7,52.63,0.14,0.14,0.65,0.65,3.86
