Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,8 B,(21 B),(13 B),-439527.78
12M 2021,1 B,(7 B),(6 B),-202535.93
12M 2022,1 B,(29 B),(29 B),-696701.56
12M 2023,(0 B),(171 B),(171 B),-23.23
12M 2024,(9 B),(5 B),(15 B),-1.97
