Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.16,0.22,2.03,6.82,0.0,0.0,1.71,0.3,5.82
12M 2021,1.65,0.33,0.0,5.5,0.0,0.0,0.67,0.18,4.5
12M 2022,1.45,0.23,1.52,4.78,0.0,0.0,1.43,0.32,3.78
12M 2023,3.32,0.86,0.22,1.24,0.0,0.0,0.13,0.18,0.24
12M 2024,3.86,0.52,0.17,1.2,0.0,0.0,0.15,0.14,0.2
