Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,61 B,(22 B),40 B,48193.97
12M 2019,69 B,(107 B),(38 B),-2.04
12M 2020,279 B,(188 B),91 B,4.84
12M 2021,369 B,(57 B),312 B,16.54
12M 2022,535 B,(61 B),474 B,25.13
12M 2023,672 B,(72 B),600 B,31.86
12M 2024,382 B,(116 B),266 B,14.10
