Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.7,0.69,2.75,4.97,0.0,0.0,2.72,0.55,3.97
12M 2020,0.54,0.53,1.67,3.44,0.0,0.0,1.63,0.49,2.44
12M 2021,0.98,0.97,0.41,1.71,0.0,0.0,0.33,0.24,0.71
12M 2022,0.98,0.95,0.26,1.39,0.0,0.0,0.21,0.18,0.39
12M 2023,1.36,1.29,0.56,1.73,0.0,0.0,0.5,0.32,0.73
12M 2024,0.66,0.62,0.99,2.13,0.0,0.0,0.93,0.46,1.13
