Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(740 B),(65 B),(805 B),-1232.82
12M 2017,966 B,(95 B),872 B,113.48
12M 2018,219 B,(98 B),121 B,15.75
12M 2019,(74 B),(97 B),(170 B),-20.70
12M 2020,(590 B),(68 B),(658 B),-80.08
12M 2021,(411 B),(37 B),(448 B),-54.59
12M 2022,"1,112 B",(59 B),"1,053 B",128.20
12M 2023,(37 B),(33 B),(70 B),-8.49
12M 2024,(420 B),(62 B),(482 B),-58.68
