Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,1.29,0.64,1.65,3.21,0.0,0.0,1.64,0.51,2.21
12M 2022,1.51,0.86,1.14,2.74,0.0,0.0,0.97,0.41,1.74
12M 2023,3.7,2.63,1.34,2.53,0.0,0.0,1.22,0.53,1.53
12M 2024,3.19,2.48,1.09,2.41,0.0,0.0,0.94,0.45,1.41
