Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,1.68,0.62,2.46,4.34,0.0,0.0,2.38,0.57,3.34
12M 2019,2.02,1.06,0.75,2.25,0.0,0.0,0.72,0.33,1.25
12M 2020,1.88,0.89,0.87,2.15,0.0,0.0,0.84,0.4,1.15
12M 2021,2.46,1.25,0.66,1.94,0.0,0.0,0.63,0.34,0.94
12M 2022,3.22,2.05,0.46,1.82,0.0,0.0,0.42,0.25,0.82
12M 2023,11.06,5.81,0.2,0.0,0.0,0.0,0.19,0.15,0.37
12M 2024,15.44,7.95,0.09,1.23,0.0,0.0,0.08,0.07,0.23
