Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,(42 B),(0 B),(43 B),-19.02
12M 2020,(464 B),(2 B),(466 B),-154.01
12M 2021,"(1,027 B)",(2 B),"(1,028 B)",-310.92
12M 2022,(721 B),(2 B),(723 B),-218.59
12M 2023,(124 B),(5 B),(129 B),-34.98
12M 2024,503 B,(9 B),494 B,134.45
