Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,,,0.0
12M 2020,,,,,,,,,0.55,0.55,0.08,0.07,,,0.0
12M 2021,,,,,,,,,0.72,0.72,0.06,0.06,,,0.0
12M 2022,,,,,,,,,0.93,0.91,0.06,0.05,,,0.0
12M 2023,,,,,,,,,2.57,2.48,0.13,0.12,,,0.0
12M 2024,,,,,,,,,6.61,6.58,0.21,0.18,,,0.0
