Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,-0.00,-127865531.59,-0.00,-127865531.59,22 B,7 B,29 B,24 B,(24 B)
12M 2019,-0.00,-118571645.93,-0.00,-118571645.93,35 B,16 B,51 B,49 B,(26 B)
12M 2020,-0.00,-73217742.40,-0.00,-84717553.40,40 B,13 B,53 B,51 B,(5 B)
12M 2021,0.00,43.86,0.00,43.56,59 B,12 B,70 B,64 B,45 B
12M 2022,0.83,60.17,0.83,59.95,52 B,13 B,65 B,62 B,187 B
12M 2023,0.77,64.89,0.77,64.67,60 B,12 B,72 B,71 B,165 B
12M 2024,0.20,66.42,0.20,66.21,53 B,30 B,83 B,82 B,170 B
