Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,270447.85,0.00,269888.02,,,,"(2,049 B)","1,417 B"
12M 2019,0.00,148140.19,0.00,147746.02,,,,(884 B),612 B
12M 2020,0.00,195701.07,0.00,195423.08,,,,"(1,484 B)",888 B
12M 2021,1.89,227.72,1.91,225.01,"2,000 B",,"2,000 B","(22,700 B)","22,841 B"
12M 2022,1.02,256.99,1.03,253.60,,,,"(16,256 B)","21,196 B"
12M 2023,0.88,245.47,0.90,241.11,,,,"(15,180 B)","19,375 B"
12M 2024,0.54,229.75,0.55,226.71,,,,"(11,228 B)","16,811 B"
