Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.83,0.5,0.0,2.04,0.0,0.0,-0.21,0.0,1.04
12M 2020,1.43,1.2,0.0,2.29,0.0,0.0,-0.34,0.0,1.29
12M 2021,4.45,3.95,0.0,1.39,0.0,0.0,-0.58,0.0,0.39
12M 2022,2.4,1.73,0.2,1.81,0.0,0.0,-0.14,0.11,0.81
12M 2023,1.5,0.9,0.68,2.35,0.0,0.0,0.55,0.29,1.35
12M 2024,1.45,0.9,0.36,1.94,0.0,0.0,0.09,0.19,0.94
