Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,,(154 B),(154 B),-337680.93
12M 2017,,(343 B),(343 B),-41.86
12M 2018,,274 B,274 B,33.51
12M 2019,,(119 B),(119 B),-13.22
12M 2020,,(27 B),(27 B),-3.05
