Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2016,1.36,0.74,0.04,2.17,0.0,0.0,-0.23,0.02,1.17
12M 2017,1.05,0.61,0.02,1.43,0.0,0.0,-0.1,0.02,0.43
12M 2018,2.97,1.15,0.02,1.27,0.0,0.0,-0.07,0.02,0.27
12M 2019,3.06,1.32,0.05,1.28,0.0,0.0,0.01,0.04,0.28
12M 2020,3.34,1.14,0.05,1.18,0.0,0.0,0.04,0.04,0.18
