Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,,,1.27
12M 2022,72.55,5.1,41.83,35.82,5.03,,71.5,,19.79,,2.53,,8.03,,1.42
12M 2023,98.71,4.17,49.01,53.87,3.7,3.59,87.57,183.48,11.38,11.42,1.63,1.51,5.69,5.69,1.6
12M 2024,100.1,2.18,58.88,43.4,3.65,3.36,167.59,473.47,12.96,12.77,1.69,1.7,7.49,7.49,1.52
