Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,1.27,1.21,0.0,4.28,0.0,0.0,-0.52,0.04,3.28
12M 2022,1.42,1.39,0.08,2.67,0.0,0.0,-0.76,0.03,1.67
12M 2023,1.6,1.57,0.11,1.96,0.0,0.0,-0.29,0.08,0.96
12M 2024,1.52,1.51,0.0,1.86,0.0,0.0,-0.05,0.06,0.86
