Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,64 B,,64 B,212.06
12M 2017,(75 B),,(75 B),-248.88
12M 2018,(17 B),(141 B),(158 B),-10.14
12M 2019,(15 B),(37 B),(53 B),-3.38
12M 2020,(37 B),(28 B),(65 B),-4.18
12M 2021,(12 B),(24 B),(36 B),-2.33
12M 2022,(15 B),(40 B),(55 B),-3.52
12M 2023,(17 B),(17 B),(33 B),-2.14
