Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(0 B),(0 B),(0 B),-6.02
12M 2017,1 B,(1 B),(0 B),-0.15
12M 2018,(0 B),(1 B),(1 B),-0.16
12M 2019,(14 B),(0 B),(15 B),-2.22
12M 2020,(9 B),(0 B),(9 B),-1.34
12M 2021,(3 B),(0 B),(4 B),-0.55
12M 2022,(1 B),(0 B),(1 B),-0.12
12M 2023,(0 B),(0 B),(0 B),-0.07
12M 2024,0 B,(0 B),0 B,0.01
