Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,280.88,0.00,280.88,9 B,9 B,18 B,(12 B),226 B
12M 2017,0.81,302.43,0.81,302.43,13 B,6 B,20 B,(35 B),182 B
12M 2018,1.59,386.88,1.59,386.88,15 B,20 B,34 B,(30 B),492 B
12M 2019,1.60,427.14,1.60,427.14,25 B,38 B,63 B,39 B,703 B
12M 2020,1.17,478.81,1.17,478.81,29 B,31 B,60 B,18 B,842 B
12M 2021,1.47,570.83,1.47,570.83,123 B,528 B,650 B,533 B,"2,226 B"
12M 2022,0.62,582.59,0.62,582.59,23 B,879 B,903 B,635 B,"2,616 B"
12M 2023,0.44,656.67,0.44,656.67,519 B,367 B,886 B,686 B,"2,201 B"
12M 2024,0.48,682.28,0.48,682.28,288 B,79 B,367 B,217 B,"2,160 B"
