Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,1819783.66,0.00,1819783.66,46 B,865 B,911 B,841 B,1 B
12M 2020,1.68,148.41,1.68,148.41,77 B,791 B,867 B,863 B,(55 B)
12M 2021,1.26,308.39,1.26,308.39,100 B,691 B,791 B,784 B,15 B
12M 2022,3.23,249.08,3.23,249.08,123 B,569 B,692 B,656 B,93 B
12M 2023,1.47,283.39,1.47,283.39,82 B,488 B,570 B,494 B,129 B
12M 2024,1.36,312.48,1.36,312.48,129 B,359 B,489 B,474 B,157 B
