Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,97 B,(24 B),73 B,424585.20
12M 2022,127 B,(24 B),103 B,597613.09
12M 2023,348 B,(231 B),117 B,681463.59
12M 2024,241 B,(149 B),92 B,537165.98
