Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,18.67,,1.25
12M 2022,23.72,13.39,,37.11,15.39,,27.26,,4.26,,2.07,,5.54,,3.31
12M 2023,28.49,9.8,,38.29,12.81,,37.23,,5.08,,2.0,,3.82,,4.13
12M 2024,31.94,9.6,,41.54,11.43,,38.02,,4.13,,1.6,,3.07,,3.66
