Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,1.25,0.99,1.25,9.08,0.0,0.0,1.18,0.14,4.67
12M 2022,3.31,2.97,0.29,3.97,0.0,0.0,0.27,0.07,0.94
12M 2023,4.13,3.9,0.28,2.59,0.0,0.0,0.04,0.11,0.7
12M 2024,3.66,3.47,0.19,2.66,0.0,0.0,0.03,0.07,0.82
