Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,101.15,0.00,70.94,8 B,8 B,16 B,11 B,(5 B)
12M 2017,4.61,118.13,5.80,93.96,8 B,7 B,16 B,(19 B),64 B
12M 2018,6.73,118.87,8.45,94.70,14 B,46 B,60 B,40 B,24 B
12M 2019,1.26,111.50,1.60,87.34,12 B,107 B,119 B,114 B,(30 B)
12M 2020,1.32,112.30,2.35,62.90,9 B,5 B,14 B,14 B,(7 B)
12M 2021,0.78,114.68,0.99,90.52,10 B,6 B,16 B,15 B,2 B
12M 2022,0.47,116.87,0.59,92.70,9 B,6 B,15 B,11 B,1 B
12M 2023,0.44,113.81,0.56,89.65,10 B,4 B,14 B,14 B,(19 B)
